basin,nse_1day(s),nse_2day(s),nse_3day(s),nse_4day(s),nse_5day(s),nse_6day(s),nse_7day(s),nse
15/09386900,0.6542501449584961,0.7311537861824036,0.804806649684906,0.8377647399902344,0.8495163917541504,0.8553063869476318,0.8617804050445557,0.7992255091667175
15/09404450,0.043566182255744934,0.06473015248775482,0.07975489646196365,0.09879002720117569,0.09015742689371109,0.09424210339784622,0.09775733202695847,0.08128366619348526
15/09430600,0.37367165088653564,0.43812453746795654,0.4645312428474426,0.42152056097984314,0.4450722932815552,0.44519123435020447,0.46633365750312805,0.43634945154190063
15/09447800,0.9212069511413574,0.9252982139587402,0.9328839182853699,0.9337368011474609,0.934001088142395,0.9399706721305847,0.9477940797805786,0.9335559010505676
15/09484600,0.5571596622467041,0.6023861765861511,0.5901668667793274,0.5938173532485962,0.5657961964607239,0.5592473745346069,0.6791020631790161,0.5925251841545105
15/09494000,0.1380886733531952,0.17450286448001862,0.1843201220035553,0.19663694500923157,0.21522724628448486,0.23012399673461914,0.2405335009098053,0.19706198573112488
15/09497980,0.3516947627067566,0.3953697979450226,0.3918101191520691,0.39083319902420044,0.3878229260444641,0.4000265300273895,0.4447448253631592,0.3946145474910736
15/09505350,0.39528173208236694,0.4239751100540161,0.42277082800865173,0.418723464012146,0.42381805181503296,0.44920867681503296,0.4824804365634918,0.43089404702186584
15/09505800,0.4221668839454651,0.4371688961982727,0.4316987693309784,0.4374144375324249,0.4397067427635193,0.45084038376808167,0.47648805379867554,0.4422120451927185
15/09508300,0.35278385877609253,0.37874025106430054,0.3812129497528076,0.3858838975429535,0.38377389311790466,0.4117024540901184,0.5045257806777954,0.3998033404350281
16/10234500,0.021766947582364082,0.05190788954496384,0.07732141017913818,0.09677507728338242,0.11218579858541489,0.12552869319915771,0.13561488687992096,0.08872739970684052
16/10244950,0.004524572752416134,0.010222725570201874,0.01674269326031208,0.022429220378398895,0.027817457914352417,0.0325767919421196,0.03900077939033508,0.0219003614038229
16/10336660,0.21372036635875702,0.22293221950531006,0.19747291505336761,0.2013024091720581,0.2028646022081375,0.20125828683376312,0.20161749422550201,0.20588114857673645
17/12010000,0.08117688447237015,0.09321559965610504,0.08896324038505554,0.09717369824647903,0.1010999083518982,0.11109154671430588,0.11594964563846588,0.09838010370731354
17/12013500,0.09356493502855301,0.10746555030345917,0.10262936353683472,0.10332641750574112,0.10807420313358307,0.11524045467376709,0.1194707453250885,0.10710916668176651
17/12020000,0.17263004183769226,0.18238399922847748,0.17263144254684448,0.1764715015888214,0.17950136959552765,0.18735933303833008,0.21593588590621948,0.18384365737438202
17/12025700,0.137107253074646,0.1492985635995865,0.1525801122188568,0.1514762043952942,0.16179586946964264,0.1730729639530182,0.16880890727043152,0.15630362927913666
17/12041200,0.19385147094726562,0.22657081484794617,0.23284827172756195,0.24957819283008575,0.2460252046585083,0.2501406967639923,0.26352736353874207,0.23750290274620056
17/12048000,0.1537284553050995,0.22156137228012085,0.23552121222019196,0.24358336627483368,0.2589769661426544,0.27343761920928955,0.2980550527572632,0.2406787872314453
17/12054000,0.1955222338438034,0.22620941698551178,0.23194251954555511,0.24027979373931885,0.23689879477024078,0.2349078357219696,0.2409798800945282,0.22953106462955475
17/12056500,0.1996031105518341,0.22812092304229736,0.2363276183605194,0.2585192918777466,0.26070600748062134,0.2638290226459503,0.2555846869945526,0.24323643743991852
17/12073500,0.1625441610813141,0.16425059735774994,0.1692485511302948,0.17755962908267975,0.17683130502700806,0.1794738620519638,0.20482225716114044,0.17638877034187317
17/12082500,0.12781573832035065,0.17856429517269135,0.19936585426330566,0.22129656374454498,0.23635050654411316,0.23274414241313934,0.25442740321159363,0.2072085440158844
17/12092000,0.14982998371124268,0.18834620714187622,0.20395639538764954,0.21080170571804047,0.22480829060077667,0.22834767401218414,0.26410046219825745,0.21001441776752472
17/12114500,0.1603098213672638,0.2095775604248047,0.2467820942401886,0.2777595818042755,0.2934313118457794,0.296524316072464,0.3426532447338104,0.2609902024269104
17/12115000,0.17657870054244995,0.21583998203277588,0.24621792137622833,0.26896679401397705,0.28215524554252625,0.28002142906188965,0.3022703528404236,0.2531405985355377
17/12143600,0.14458324015140533,0.1744881570339203,0.1797051578760147,0.19406598806381226,0.20751504600048065,0.21197617053985596,0.2319619208574295,0.19203634560108185
17/12144000,0.13340455293655396,0.15932120382785797,0.16418492794036865,0.1782524585723877,0.19029109179973602,0.1904016137123108,0.20675913989543915,0.1746526062488556
17/12147500,0.15209755301475525,0.15929654240608215,0.16168878972530365,0.17644274234771729,0.17026910185813904,0.17251251637935638,0.2033226191997528,0.17080144584178925
17/12167000,0.2214302122592926,0.2341824769973755,0.24674092233181,0.2542126476764679,0.2645762860774994,0.27137839794158936,0.2904670834541321,0.2547098398208618
17/12175500,0.09891589730978012,0.1363545060157776,0.14896006882190704,0.1630551517009735,0.1719985157251358,0.16507136821746826,0.17410492897033691,0.15120643377304077
17/12178100,0.1325221061706543,0.1619340032339096,0.17610475420951843,0.18812794983386993,0.18754665553569794,0.19016890227794647,0.21203258633613586,0.17834366858005524
17/12186000,0.1509571224451065,0.1810607612133026,0.19556587934494019,0.1996237188577652,0.19940470159053802,0.2132875621318817,0.2089068442583084,0.1926811784505844
17/12189500,0.1996089220046997,0.2258569747209549,0.24301037192344666,0.24588753283023834,0.24758389592170715,0.2649674117565155,0.2923126220703125,0.24559441208839417
17/12375900,0.06333909183740616,0.10572747141122818,0.12534603476524353,0.1421438306570053,0.15302006900310516,0.1578400582075119,0.16035853326320648,0.12968435883522034
17/12377150,0.0366121307015419,0.060477666556835175,0.07057836651802063,0.0791405737400055,0.08617245405912399,0.09209132939577103,0.10022973269224167,0.07504604011774063
17/12381400,0.014870344661176205,0.02874535508453846,0.03946460038423538,0.04805690050125122,0.05539928376674652,0.059088755398988724,0.06352827697992325,0.04416566342115402
17/12383500,0.014127577655017376,0.03289199247956276,0.04659804329276085,0.05621456354856491,0.06466715782880783,0.07062426209449768,0.07615458965301514,0.051615070551633835
17/12390700,0.06703831255435944,0.10782419890165329,0.1285790354013443,0.14143796265125275,0.16681940853595734,0.1949666291475296,0.21004889905452728,0.14523768424987793
17/12411000,0.07519624382257462,0.10811273753643036,0.12934637069702148,0.14696243405342102,0.16826428472995758,0.1996881514787674,0.2205498218536377,0.1497243046760559
17/12447390,0.016005590558052063,0.03711473569273949,0.057882752269506454,0.0762796625494957,0.09284595400094986,0.10956597328186035,0.12712135910987854,0.0738292783498764
17/12451000,0.03576396405696869,0.05875955522060394,0.07686349749565125,0.09319502115249634,0.10305918008089066,0.10937731713056564,0.11720041930675507,0.08488412201404572
17/12488500,0.03888161852955818,0.08522191643714905,0.12012623250484467,0.14608654379844666,0.16446591913700104,0.1783258318901062,0.18503673374652863,0.13114933669567108
17/13011500,0.01691136509180069,0.03152412548661232,0.04412201792001724,0.05817974731326103,0.07140682637691498,0.08557595312595367,0.09930451214313507,0.05814671888947487
17/13011900,0.011830944567918777,0.022992976009845734,0.03218955919146538,0.04283060133457184,0.052425798028707504,0.060732968151569366,0.0695357397198677,0.041791919618844986
17/13018300,0.021401140838861465,0.03464484587311745,0.04590053856372833,0.05568883195519447,0.06464269757270813,0.07180796563625336,0.0795958861708641,0.053383585065603256
17/13161500,0.014915221370756626,0.033012934029102325,0.04962102323770523,0.06302288174629211,0.07383118569850922,0.08224806189537048,0.0919363796710968,0.05837003514170647
17/13235000,0.012130246497690678,0.025792306289076805,0.03650205582380295,0.0489942729473114,0.0647263452410698,0.08319421857595444,0.10078326612710953,0.05316006392240524
17/13240000,0.031015953049063683,0.05729397013783455,0.07386984676122665,0.09109359234571457,0.10748756676912308,0.12125101685523987,0.1241050735116005,0.08658713847398758
17/13313000,0.011786511167883873,0.024407261982560158,0.03437059000134468,0.04162194952368736,0.055172909051179886,0.06931298226118088,0.0795244500041008,0.04517079517245293
17/14020000,0.11618777364492416,0.1747489720582962,0.2151726484298706,0.24396665394306183,0.2576427757740021,0.27150192856788635,0.29268965125083923,0.22455070912837982
17/14137000,0.18660691380500793,0.2003137320280075,0.20499615371227264,0.2252560406923294,0.26224660873413086,0.266206294298172,0.31783774495124817,0.23762699961662292
17/14138800,0.18439139425754547,0.21861055493354797,0.23792964220046997,0.2573753595352173,0.27594777941703796,0.2944282591342926,0.33480870723724365,0.2576367259025574
17/14138870,0.1572863757610321,0.18492209911346436,0.1966194361448288,0.2081594169139862,0.2157915234565735,0.226236954331398,0.252142071723938,0.20587529242038727
17/14139800,0.17643554508686066,0.1966254711151123,0.20424912869930267,0.2221202850341797,0.22767274081707,0.25036874413490295,0.2827136516571045,0.2228793352842331
17/14154500,0.11942172795534134,0.14615419507026672,0.14950448274612427,0.15215905010700226,0.15629196166992188,0.1677643060684204,0.18812572956085205,0.15420076251029968
17/14158790,0.12980897724628448,0.18059520423412323,0.1925736963748932,0.2016984522342682,0.21828113496303558,0.2475767284631729,0.2908742427825928,0.20876266062259674
17/14166500,0.10276013612747192,0.1375867873430252,0.1617981642484665,0.18855777382850647,0.20072147250175476,0.21743008494377136,0.2365446239709854,0.17790739238262177
17/14182500,0.2418670505285263,0.25125157833099365,0.26604190468788147,0.2691863179206848,0.27768951654434204,0.29168856143951416,0.32885655760765076,0.27522170543670654
17/14185000,0.11276967823505402,0.12342751026153564,0.1298723816871643,0.13331301510334015,0.1406071037054062,0.14289595186710358,0.16788311302661896,0.13582104444503784
17/14185900,0.11414396017789841,0.1271415650844574,0.13773229718208313,0.14656555652618408,0.15431302785873413,0.1586235761642456,0.18720291554927826,0.14652776718139648
17/14187000,0.07623481750488281,0.09386565536260605,0.0977906808257103,0.10037194937467575,0.10850252956151962,0.10840748250484467,0.12875501811504364,0.10198704153299332
17/14216500,0.16081255674362183,0.22124488651752472,0.26157304644584656,0.2851083278656006,0.29532018303871155,0.3078486919403076,0.3260997235774994,0.26541435718536377
17/14222500,0.12330161035060883,0.13394246995449066,0.14853426814079285,0.1551501601934433,0.16434220969676971,0.19109377264976501,0.20814445614814758,0.1606382578611374
17/14236200,0.14848783612251282,0.1635150909423828,0.1719924360513687,0.17448657751083374,0.1873881220817566,0.19756056368350983,0.22257684171199799,0.18085309863090515
17/14301000,0.0573890320956707,0.07158280909061432,0.07410141825675964,0.07741563767194748,0.0801297053694725,0.08878093957901001,0.09299454838037491,0.07748287916183472
17/14303200,0.13041049242019653,0.17031393945217133,0.1767929196357727,0.17291007936000824,0.18139059841632843,0.18739138543605804,0.20737241208553314,0.17522311210632324
17/14305500,0.11271987110376358,0.1327064037322998,0.14494577050209045,0.15146969258785248,0.15565407276153564,0.16872723400592804,0.20058603584766388,0.1523970663547516
17/14306340,0.12758910655975342,0.14529117941856384,0.15679925680160522,0.1673264503479004,0.17033690214157104,0.17860251665115356,0.18221637606620789,0.1611645519733429
17/14306500,0.08213091641664505,0.09653408825397491,0.09926362335681915,0.10687240213155746,0.10823895782232285,0.12193091213703156,0.1221563071012497,0.10530136525630951
17/14308990,0.26746225357055664,0.2810337245464325,0.2871013581752777,0.2845943570137024,0.2733251452445984,0.27651292085647583,0.2866596579551697,0.2795269787311554
17/14309500,0.12222599983215332,0.15717367827892303,0.17132538557052612,0.17935502529144287,0.17741207778453827,0.18022602796554565,0.19514991343021393,0.16897988319396973
17/14316700,0.12346363812685013,0.13708378374576569,0.1433752477169037,0.15409959852695465,0.15964828431606293,0.1769387274980545,0.21492110192775726,0.15850113332271576
17/14325000,0.14650532603263855,0.1701529175043106,0.18036222457885742,0.18843792378902435,0.1860426813364029,0.1944197416305542,0.23310381174087524,0.18557262420654297
17/14362250,0.25126639008522034,0.27615606784820557,0.3055003881454468,0.3167784810066223,0.30863457918167114,0.2990058660507202,0.2894999384880066,0.29240578413009644
17/14400000,0.10918691009283066,0.13126759231090546,0.1346288025379181,0.15524516999721527,0.1321743279695511,0.13748526573181152,0.1466243714094162,0.13522939383983612
18/11124500,0.19880472123622894,0.22520950436592102,0.23814190924167633,0.24459896981716156,0.2670159935951233,0.2793477475643158,0.2975705862045288,0.25009840726852417
18/11141280,0.21628250181674957,0.22479990124702454,0.24647167325019836,0.253959983587265,0.24161526560783386,0.23804940283298492,0.24136540293693542,0.2375061959028244
18/11148900,0.34251517057418823,0.3511761426925659,0.3464646339416504,0.3442440330982208,0.3477100729942322,0.35964435338974,0.33098047971725464,0.34610500931739807
18/11151300,0.5776258111000061,0.5803385376930237,0.576664388179779,0.5774598121643066,0.5794473886489868,0.5840862989425659,0.5968983173370361,0.5817885994911194
18/11176400,0.3510495126247406,0.3716494143009186,0.37255623936653137,0.3774039149284363,0.3992116451263428,0.4114523231983185,0.44344404339790344,0.38953813910484314
18/11264500,0.07459492981433868,0.10964494943618774,0.12360037863254547,0.12795905768871307,0.1322653442621231,0.1418878734111786,0.15478181838989258,0.12353374809026718
18/11266500,0.0848350003361702,0.12046913057565689,0.13292196393013,0.1335611194372177,0.13476723432540894,0.1424022763967514,0.16895724833011627,0.13113075494766235
18/11284400,0.3118875026702881,0.35478729009628296,0.3463456928730011,0.34034180641174316,0.33245202898979187,0.3279411494731903,0.3820023834705353,0.34225115180015564
18/11451100,0.2318541258573532,0.2676674723625183,0.2772311866283417,0.2881969213485718,0.29652872681617737,0.3078118860721588,0.33763259649276733,0.2867030203342438
18/11468500,0.20591050386428833,0.21386730670928955,0.23217645287513733,0.22576414048671722,0.22810642421245575,0.23510576784610748,0.24850673973560333,0.22706231474876404
18/11473900,0.13213811814785004,0.15367236733436584,0.15399879217147827,0.16434164345264435,0.16697362065315247,0.1772278994321823,0.1712295562028885,0.1599399447441101
18/11475560,0.19863134622573853,0.23330245912075043,0.26265448331832886,0.2606067955493927,0.25465086102485657,0.24415256083011627,0.23092778027057648,0.2407034933567047
18/11476600,0.10747627913951874,0.13099545240402222,0.13542307913303375,0.13673415780067444,0.13857941329479218,0.13999716937541962,0.14538294076919556,0.13351212441921234
18/11478500,0.13973850011825562,0.16327811777591705,0.17636416852474213,0.18792428076267242,0.18469204008579254,0.18399520218372345,0.16112138330936432,0.17101597785949707
18/11480390,0.12824727594852448,0.1832069307565689,0.1985163390636444,0.19903944432735443,0.19876591861248016,0.20946337282657623,0.19470053911209106,0.18741963803768158
18/11481200,0.16636715829372406,0.16868102550506592,0.17213964462280273,0.17701590061187744,0.18590866029262543,0.19056390225887299,0.2267216145992279,0.18391363322734833
18/11482500,0.09512583911418915,0.11369755864143372,0.11961700767278671,0.12854063510894775,0.12606552243232727,0.12956824898719788,0.13879844546318054,0.12162952125072479
18/11523200,0.109321728348732,0.13829542696475983,0.1418217122554779,0.14874474704265594,0.15346325933933258,0.16341632604599,0.17602276802062988,0.1472969353199005
18/11528700,0.11883018165826797,0.15380902588367462,0.1689528226852417,0.1787419468164444,0.17430472373962402,0.17405204474925995,0.18235383927822113,0.16443432867527008
18/11532500,0.12038525193929672,0.14462783932685852,0.14034461975097656,0.14772620797157288,0.13376855850219727,0.1418532282114029,0.1406148225069046,0.1384739875793457
